"trip_id","stop_sequence","stop_id","arrival_time","departure_time","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled"
724964,20,"LTFRB_32","00:16:42","00:16:42",,0,0,
724964,21,"LTFRB_31","00:18:19","00:18:19",,0,0,
724964,22,"LTFRB_30","00:19:48","00:19:48",,0,0,
724964,23,"LTFRB_28","00:21:23","00:21:23",,0,0,
724964,24,"LTFRB_27","00:22:45","00:22:45",,0,0,
724964,25,"LTFRB_26","00:24:05","00:24:05",,0,0,
724964,26,"LTFRB_34","00:25:10","00:25:10",,0,0,
724964,27,"LTFRB_24","00:26:31","00:26:31",,0,0,
724964,28,"LTFRB_25","00:27:43","00:27:43",,0,0,
724964,29,"LTFRB_22","00:29:20","00:29:20",,0,0,
724964,30,"LTFRB_23","00:31:02","00:31:02",,0,0,
724964,31,"LTFRB_21","00:32:40","00:32:40",,0,0,
724964,32,"LTFRB_20","00:34:40","00:34:40",,0,0,
724964,33,"LTFRB_19","00:36:45","00:36:45",,0,0,
724964,34,"LTFRB_18","00:38:21","00:38:21",,0,0,
724964,35,"LTFRB_17","00:40:57","00:40:57",,0,0,
724964,36,"LTFRB_16","00:42:28","00:42:28",,0,0,
724964,37,"LTFRB_15","00:43:58","00:43:58",,0,0,
724964,38,"LTFRB_14","00:46:17","00:46:17",,0,0,
724964,39,"LTFRB_13","00:49:00","00:49:00",,0,0,
724964,40,"LTFRB_12","00:53:35","00:53:35",,0,0,
724964,41,"LTFRB_11","00:56:04","00:56:04",,0,0,
724964,42,"LTFRB_10","00:57:09","00:57:09",,0,0,
724964,43,"LTFRB_9","00:58:19","00:58:19",,0,0,
724964,44,"LTFRB_8","00:59:25","00:59:25",,0,0,
724964,45,"LTFRB_7","01:00:39","01:00:39",,0,0,
724964,46,"LTFRB_6","01:01:55","01:01:55",,0,0,
724964,47,"LTFRB_5","01:03:07","01:03:07",,0,0,
724964,48,"LTFRB_4","01:04:01","01:04:01",,0,0,
724964,49,"LTFRB_3","01:04:27","01:04:27",,0,0,
724964,50,"LTFRB_2","01:05:39","01:05:39",,0,0,
724964,51,"LTFRB_1","01:06:17","01:06:17",,0,0,
724965,1,"LTFRB_1828","00:00:00","00:00:00",,0,0,
724965,2,"LTFRB_1829","00:00:55","00:00:55",,0,0,
724965,3,"LTFRB_1827","00:02:18","00:02:18",,0,0,
724965,4,"LTFRB_1826","00:03:45","00:03:45",,0,0,
724965,5,"LTFRB_1825","00:05:22","00:05:22",,0,0,
724965,6,"LTFRB_1824","00:07:10","00:07:10",,0,0,
724965,7,"LTFRB_1846","00:08:55","00:08:55",,0,0,
724965,8,"LTFRB_1822","00:10:29","00:10:29",,0,0,
724965,9,"LTFRB_1821","00:11:52","00:11:52",,0,0,
724965,10,"LTFRB_1820","00:13:47","00:13:47",,0,0,
724965,11,"LTFRB_1818","00:15:14","00:15:14",,0,0,
724965,12,"LTFRB_1794","00:16:28","00:16:28",,0,0,
724965,13,"LTFRB_1793","00:17:39","00:17:39",,0,0,
724965,14,"LTFRB_1792","00:18:57","00:18:57",,0,0,
724965,15,"LTFRB_1791","00:20:23","00:20:23",,0,0,
724965,16,"LTFRB_1769","00:21:58","00:21:58",,0,0,
724965,17,"LTFRB_1781","00:24:00","00:24:00",,0,0,
724965,18,"LTFRB_1779","00:25:02","00:25:02",,0,0,
724965,19,"LTFRB_1777","00:26:06","00:26:06",,0,0,
724966,1,"LTFRB_1761","00:00:00","00:00:00",,0,0,
724966,2,"LTFRB_1949","00:01:42","00:01:42",,0,0,
724966,3,"LTFRB_1950","00:03:36","00:03:36",,0,0,
724966,4,"LTFRB_1951","00:05:17","00:05:17",,0,0,
724966,5,"LTFRB_2913","00:07:15","00:07:15",,0,0,
724967,1,"LTFRB_1631","00:00:00","00:00:00",,0,0,
724967,2,"LTFRB_1638","00:01:15","00:01:15",,0,0,
724967,3,"LTFRB_1639","00:02:43","00:02:43",,0,0,
724967,4,"LTFRB_4485","00:03:17","00:03:17",,0,0,
724967,5,"LTFRB_4487","00:03:44","00:03:44",,0,0,
724967,6,"LTFRB_1640","00:04:22","00:04:22",,0,0,
724967,7,"LTFRB_4488","00:05:01","00:05:01",,0,0,
724967,8,"LTFRB_1641","00:05:39","00:05:39",,0,0,
724967,9,"LTFRB_4489","00:06:52","00:06:52",,0,0,
724967,10,"LTFRB_1645","00:07:11","00:07:11",,0,0,
724967,11,"LTFRB_1642","00:07:54","00:07:54",,0,0,
724967,12,"LTFRB_1622","00:08:52","00:08:52",,0,0,
724967,13,"LTFRB_1784","00:09:56","00:09:56",,0,0,
724967,14,"LTFRB_1778","00:11:47","00:11:47",,0,0,
724967,15,"LTFRB_1782","00:12:56","00:12:56",,0,0,
724967,16,"LTFRB_1783","00:14:05","00:14:05",,0,0,
724967,17,"LTFRB_1525","00:15:02","00:15:02",,0,0,
724967,18,"LTFRB_1521","00:16:01","00:16:01",,0,0,
724967,19,"LTFRB_1522","00:17:41","00:17:41",,0,0,
724967,20,"LTFRB_1517","00:18:30","00:18:30",,0,0,
724967,21,"LTFRB_1518","00:19:42","00:19:42",,0,0,
724967,22,"LTFRB_1519","00:20:54","00:20:54",,0,0,
724967,23,"LTFRB_1502","00:21:50","00:21:50",,0,0,
724967,24,"LTFRB_1501","00:23:02","00:23:02",,0,0,
724967,25,"LTFRB_1500","00:24:02","00:24:02",,0,0,
724967,26,"LTFRB_1499","00:25:13","00:25:13",,0,0,
724967,27,"LTFRB_1496","00:26:43","00:26:43",,0,0,
724967,28,"LTFRB_1331","00:28:27","00:28:27",,0,0,
724967,29,"LTFRB_1334","00:29:25","00:29:25",,0,0,
724967,30,"LTFRB_1361","00:30:11","00:30:11",,0,0,
724967,31,"LTFRB_1362","00:31:32","00:31:32",,0,0,
724967,32,"LTFRB_1363","00:32:25","00:32:25",,0,0,
724967,33,"LTFRB_1364","00:33:26","00:33:26",,0,0,
724967,34,"LTFRB_1365","00:34:26","00:34:26",,0,0,
724967,35,"LTFRB_1366","00:35:30","00:35:30",,0,0,
724967,36,"LTFRB_1367","00:36:43","00:36:43",,0,0,
724967,37,"LTFRB_1368","00:37:46","00:37:46",,0,0,
724967,38,"LTFRB_1369","00:38:57","00:38:57",,0,0,
724967,39,"LTFRB_1370","00:39:54","00:39:54",,0,0,
724967,40,"LTFRB_1381","00:40:56","00:40:56",,0,0,
724967,41,"LTFRB_1382","00:41:53","00:41:53",,0,0,
724967,42,"LTFRB_1383","00:43:04","00:43:04",,0,0,
724967,43,"LTFRB_1384","00:44:18","00:44:18",,0,0,
724967,44,"LTFRB_1392","00:45:38","00:45:38",,0,0,
724967,45,"LTFRB_1393","00:46:38","00:46:38",,0,0,
724967,46,"LTFRB_1394","00:47:51","00:47:51",,0,0,
724967,47,"LTFRB_1395","00:49:10","00:49:10",,0,0,
724967,48,"LTFRB_1396","00:50:27","00:50:27",,0,0,
724967,49,"LTFRB_1397","00:51:29","00:51:29",,0,0,
724967,50,"LTFRB_4199","00:52:00","00:52:00",,0,0,
724967,51,"LTFRB_1398","00:52:39","00:52:39",,0,0,
724967,52,"LTFRB_1399","00:54:07","00:54:07",,0,0,
724967,53,"LTFRB_1400","00:55:02","00:55:02",,0,0,
724967,54,"LTFRB_1401","00:55:51","00:55:51",,0,0,
724967,55,"LTFRB_1402","00:56:51","00:56:51",,0,0,
724967,56,"LTFRB_1403","00:57:41","00:57:41",,0,0,
724967,57,"LTFRB_2246","01:00:19","01:00:19",,0,0,
724967,58,"LTFRB_1011","01:02:35","01:02:35",,0,0,
724967,59,"LTFRB_1010","01:03:30","01:03:30",,0,0,
724967,60,"LTFRB_1009","01:04:39","01:04:39",,0,0,
724967,61,"LTFRB_1008","01:06:12","01:06:12",,0,0,
724967,62,"LTFRB_1007","01:07:21","01:07:21",,0,0,
724967,63,"LTFRB_1006","01:08:47","01:08:47",,0,0,
724967,64,"LTFRB_1005","01:10:16","01:10:16",,0,0,
724967,65,"LTFRB_1004","01:11:25","01:11:25",,0,0,
724967,66,"LTFRB_1003","01:12:54","01:12:54",,0,0,
724967,67,"LTFRB_1002","01:14:28","01:14:28",,0,0,
724967,68,"LTFRB_1001","01:15:32","01:15:32",,0,0,
724967,69,"LTFRB_1000","01:16:49","01:16:49",,0,0,
724967,70,"LTFRB_999","01:18:03","01:18:03",,0,0,
724967,71,"LTFRB_998","01:19:18","01:19:18",,0,0,
724967,72,"LTFRB_997","01:20:31","01:20:31",,0,0,
724967,73,"LTFRB_996","01:21:49","01:21:49",,0,0,
724967,74,"LTFRB_995","01:23:23","01:23:23",,0,0,
724967,75,"LTFRB_994","01:24:46","01:24:46",,0,0,
724967,76,"LTFRB_993","01:26:28","01:26:28",,0,0,
724967,77,"LTFRB_992","01:27:58","01:27:58",,0,0,
724967,78,"LTFRB_991","01:29:14","01:29:14",,0,0,
724967,79,"LTFRB_985","01:30:18","01:30:18",,0,0,
724967,80,"LTFRB_986","01:31:32","01:31:32",,0,0,
724967,81,"LTFRB_987","01:32:50","01:32:50",,0,0,
724967,82,"LTFRB_988","01:34:15","01:34:15",,0,0,
724967,83,"LTFRB_989","01:35:28","01:35:28",,0,0,
724967,84,"LTFRB_990","01:36:38","01:36:38",,0,0,
724967,85,"LTFRB_842","01:37:30","01:37:30",,0,0,
724967,86,"LTFRB_841","01:39:31","01:39:31",,0,0,
724967,87,"LTFRB_840","01:41:49","01:41:49",,0,0,
724967,88,"LTFRB_839","01:43:45","01:43:45",,0,0,
724967,89,"LTFRB_838","01:46:10","01:46:10",,0,0,
724967,90,"LTFRB_837","01:48:04","01:48:04",,0,0,
724967,91,"LTFRB_848","01:49:33","01:49:33",,0,0,
724967,92,"LTFRB_849","01:50:49","01:50:49",,0,0,
724967,93,"LTFRB_850","01:52:06","01:52:06",,0,0,
724968,1,"LTFRB_1650","00:00:00","00:00:00",,0,0,
724968,2,"LTFRB_1549","00:01:49","00:01:49",,0,0,
724968,3,"LTFRB_1548","00:02:42","00:02:42",,0,0,
724968,4,"LTFRB_1547","00:03:49","00:03:49",,0,0,
724968,5,"LTFRB_1546","00:04:31","00:04:31",,0,0,
724968,6,"LTFRB_1545","00:05:43","00:05:43",,0,0,
724968,7,"LTFRB_1544","00:06:20","00:06:20",,0,0,
724968,8,"LTFRB_1542","00:07:06","00:07:06",,0,0,
724968,9,"LTFRB_1543","00:07:51","00:07:51",,0,0,
724968,10,"LTFRB_1565","00:09:00","00:09:00",,0,0,
724968,11,"LTFRB_1564","00:09:49","00:09:49",,0,0,
724968,12,"LTFRB_1563","00:10:39","00:10:39",,0,0,
724969,1,"LTFRB_80","00:00:00","00:00:00",,0,0,
724969,2,"LTFRB_79","00:01:16","00:01:16",,0,0,
724969,3,"LTFRB_78","00:01:58","00:01:58",,0,0,
724969,4,"LTFRB_77","00:02:29","00:02:29",,0,0,
724969,5,"LTFRB_76","00:03:58","00:03:58",,0,0,
724969,6,"LTFRB_75","00:04:47","00:04:47",,0,0,
724969,7,"LTFRB_74","00:05:50","00:05:50",,0,0,
724969,8,"LTFRB_71","00:07:15","00:07:15",,0,0,
724969,9,"LTFRB_70","00:07:48","00:07:48",,0,0,
724969,10,"LTFRB_73","00:08:37","00:08:37",,0,0,
724969,11,"LTFRB_72","00:08:56","00:08:56",,0,0,
724969,12,"LTFRB_69","00:11:29","00:11:29",,0,0,
724969,13,"LTFRB_67","00:11:54","00:11:54",,0,0,
724969,14,"LTFRB_68","00:13:36","00:13:36",,0,0,
724969,15,"LTFRB_66","00:15:32","00:15:32",,0,0,
724969,16,"LTFRB_65","00:16:37","00:16:37",,0,0,
724969,17,"LTFRB_64","00:17:00","00:17:00",,0,0,
724969,18,"LTFRB_63","00:17:12","00:17:12",,0,0,
724969,19,"LTFRB_62","00:17:27","00:17:27",,0,0,
724969,20,"LTFRB_61","00:17:50","00:17:50",,0,0,
724969,21,"LTFRB_60","00:18:26","00:18:26",,0,0,
724969,22,"LTFRB_59","00:19:22","00:19:22",,0,0,
724969,23,"LTFRB_56","00:19:38","00:19:38",,0,0,
724969,24,"LTFRB_58","00:20:40","00:20:40",,0,0,
724969,25,"LTFRB_57","00:21:35","00:21:35",,0,0,
724969,26,"LTFRB_54","00:22:04","00:22:04",,0,0,
724969,27,"LTFRB_55","00:22:28","00:22:28",,0,0,
724969,28,"LTFRB_53","00:22:53","00:22:53",,0,0,
724969,29,"LTFRB_52","00:22:59","00:22:59",,0,0,
724969,30,"LTFRB_51","00:23:35","00:23:35",,0,0,
724969,31,"LTFRB_49","00:24:04","00:24:04",,0,0,
724969,32,"LTFRB_50","00:24:18","00:24:18",,0,0,
724969,33,"LTFRB_45","00:25:55","00:25:55",,0,0,
724969,34,"LTFRB_44","00:26:16","00:26:16",,0,0,
724969,35,"LTFRB_43","00:26:33","00:26:33",,0,0,
724969,36,"LTFRB_42","00:28:07","00:28:07",,0,0,
724969,37,"LTFRB_41","00:29:31","00:29:31",,0,0,
724969,38,"LTFRB_40","00:30:59","00:30:59",,0,0,
724969,39,"LTFRB_39","00:31:57","00:31:57",,0,0,
724969,40,"LTFRB_38","00:33:26","00:33:26",,0,0,
724969,41,"LTFRB_36","00:35:14","00:35:14",,0,0,
724969,42,"LTFRB_37","00:36:17","00:36:17",,0,0,
724969,43,"LTFRB_35","00:37:06","00:37:06",,0,0,
724969,44,"LTFRB_33","00:38:04","00:38:04",,0,0,
724969,45,"LTFRB_32","00:38:46","00:38:46",,0,0,
724969,46,"LTFRB_31","00:40:23","00:40:23",,0,0,
724969,47,"LTFRB_30","00:41:52","00:41:52",,0,0,
724969,48,"LTFRB_28","00:43:27","00:43:27",,0,0,
724969,49,"LTFRB_27","00:44:49","00:44:49",,0,0,
724969,50,"LTFRB_26","00:46:09","00:46:09",,0,0,
724969,51,"LTFRB_34","00:47:14","00:47:14",,0,0,
724969,52,"LTFRB_24","00:48:35","00:48:35",,0,0,
724969,53,"LTFRB_25","00:49:48","00:49:48",,0,0,
724969,54,"LTFRB_22","00:51:24","00:51:24",,0,0,
724969,55,"LTFRB_23","00:53:06","00:53:06",,0,0,
724969,56,"LTFRB_21","00:54:44","00:54:44",,0,0,
724969,57,"LTFRB_20","00:56:44","00:56:44",,0,0,
724969,58,"LTFRB_19","00:58:50","00:58:50",,0,0,
724969,59,"LTFRB_18","01:00:26","01:00:26",,0,0,
724969,60,"LTFRB_17","01:03:02","01:03:02",,0,0,
724969,61,"LTFRB_16","01:04:32","01:04:32",,0,0,
724969,62,"LTFRB_15","01:06:02","01:06:02",,0,0,
724969,63,"LTFRB_14","01:08:21","01:08:21",,0,0,
724969,64,"LTFRB_13","01:11:04","01:11:04",,0,0,
724969,65,"LTFRB_12","01:15:39","01:15:39",,0,0,
724969,66,"LTFRB_11","01:18:08","01:18:08",,0,0,
724969,67,"LTFRB_10","01:19:14","01:19:14",,0,0,
724969,68,"LTFRB_9","01:20:23","01:20:23",,0,0,
724969,69,"LTFRB_8","01:21:29","01:21:29",,0,0,
724969,70,"LTFRB_7","01:22:43","01:22:43",,0,0,
724969,71,"LTFRB_6","01:23:59","01:23:59",,0,0,
724969,72,"LTFRB_5","01:25:11","01:25:11",,0,0,
724969,73,"LTFRB_4","01:26:05","01:26:05",,0,0,
724969,74,"LTFRB_3","01:26:32","01:26:32",,0,0,
724969,75,"LTFRB_2","01:27:43","01:27:43",,0,0,
724969,76,"LTFRB_1","01:28:21","01:28:21",,0,0,
724970,1,"LTFRB_1680","00:00:00","00:00:00",,0,0,
724970,2,"LTFRB_1676","00:01:25","00:01:25",,0,0,
724970,3,"LTFRB_1655","00:03:21","00:03:21",,0,0,
724970,4,"LTFRB_1653","00:05:00","00:05:00",,0,0,
724970,5,"LTFRB_1654","00:06:03","00:06:03",,0,0,
724970,6,"LTFRB_1652","00:07:19","00:07:19",,0,0,
724970,7,"LTFRB_1651","00:08:57","00:08:57",,0,0,
724970,8,"LTFRB_1646","00:10:05","00:10:05",,0,0,
724970,9,"LTFRB_4489","00:11:29","00:11:29",,0,0,
724970,10,"LTFRB_1645","00:11:48","00:11:48",,0,0,
724970,11,"LTFRB_1642","00:12:32","00:12:32",,0,0,
724970,12,"LTFRB_1622","00:13:30","00:13:30",,0,0,
724970,13,"LTFRB_1784","00:14:34","00:14:34",,0,0,
724970,14,"LTFRB_1778","00:16:25","00:16:25",,0,0,
724970,15,"LTFRB_1782","00:17:33","00:17:33",,0,0,
724970,16,"LTFRB_1783","00:18:42","00:18:42",,0,0,
724970,17,"LTFRB_1525","00:19:40","00:19:40",,0,0,
724970,18,"LTFRB_1521","00:20:39","00:20:39",,0,0,
724970,19,"LTFRB_1522","00:22:19","00:22:19",,0,0,
724970,20,"LTFRB_1517","00:23:08","00:23:08",,0,0,
724970,21,"LTFRB_1518","00:24:20","00:24:20",,0,0,
724970,22,"LTFRB_1519","00:25:32","00:25:32",,0,0,
724970,23,"LTFRB_1502","00:26:28","00:26:28",,0,0,
724970,24,"LTFRB_1501","00:27:40","00:27:40",,0,0,
724970,25,"LTFRB_1500","00:28:39","00:28:39",,0,0,
724970,26,"LTFRB_1499","00:29:50","00:29:50",,0,0,
724970,27,"LTFRB_1496","00:31:20","00:31:20",,0,0,
724970,28,"LTFRB_2072","00:33:59","00:33:59",,0,0,
724970,29,"LTFRB_2073","00:35:39","00:35:39",,0,0,
724970,30,"LTFRB_2074","00:37:25","00:37:25",,0,0,
724970,31,"LTFRB_2075","00:39:08","00:39:08",,0,0,
724970,32,"LTFRB_2076","00:40:40","00:40:40",,0,0,
724970,33,"LTFRB_2077","00:41:55","00:41:55",,0,0,
724970,34,"LTFRB_2078","00:43:24","00:43:24",,0,0,
724970,35,"LTFRB_2079","00:45:08","00:45:08",,0,0,
724970,36,"LTFRB_2080","00:46:34","00:46:34",,0,0,
724970,37,"LTFRB_2081","00:48:06","00:48:06",,0,0,
724970,38,"LTFRB_2109","00:49:47","00:49:47",,0,0,
724970,39,"LTFRB_4500","00:51:01","00:51:01",,0,0,
724970,40,"LTFRB_2110","00:52:09","00:52:09",,0,0,
724970,41,"LTFRB_2111","00:53:30","00:53:30",,0,0,
724970,42,"LTFRB_2117","00:55:06","00:55:06",,0,0,
724970,43,"LTFRB_2118","00:56:47","00:56:47",,0,0,
724970,44,"LTFRB_2119","00:58:16","00:58:16",,0,0,
724970,45,"LTFRB_2120","00:59:44","00:59:44",,0,0,
724970,46,"LTFRB_4450","01:00:32","01:00:32",,0,0,
724970,47,"LTFRB_4451","01:01:51","01:01:51",,0,0,
724970,48,"LTFRB_4452","01:03:05","01:03:05",,0,0,
724970,49,"LTFRB_2122","01:03:52","01:03:52",,0,0,
724971,1,"LTFRB_2175","00:00:00","00:00:00",,0,0,
724971,2,"LTFRB_2177","00:08:57","00:08:57",,0,0,
724971,3,"LTFRB_2186","00:16:00","00:16:00",,0,0,
724971,4,"LTFRB_2204","00:17:26","00:17:26",,0,0,
724971,5,"LTFRB_2205","00:19:07","00:19:07",,0,0,
724971,6,"LTFRB_2206","00:20:41","00:20:41",,0,0,
724971,7,"LTFRB_2207","00:21:48","00:21:48",,0,0,
724971,8,"LTFRB_2208","00:23:01","00:23:01",,0,0,
724971,9,"LTFRB_2209","00:24:03","00:24:03",,0,0,
724971,10,"LTFRB_3702","00:25:29","00:25:29",,0,0,
724971,11,"LTFRB_3701","00:26:20","00:26:20",,0,0,
724971,12,"LTFRB_3700","00:27:28","00:27:28",,0,0,
724971,13,"LTFRB_3699","00:28:36","00:28:36",,0,0,
724971,14,"LTFRB_3698","00:29:44","00:29:44",,0,0,
724971,15,"LTFRB_3697","00:30:53","00:30:53",,0,0,
724971,16,"LTFRB_3696","00:32:14","00:32:14",,0,0,
724971,17,"LTFRB_3695","00:33:12","00:33:12",,0,0,
724971,18,"LTFRB_3694","00:34:33","00:34:33",,0,0,
724971,19,"LTFRB_3693","00:35:50","00:35:50",,0,0,
724971,20,"LTFRB_3692","00:37:29","00:37:29",,0,0,
724971,21,"LTFRB_3691","00:39:33","00:39:33",,0,0,
724971,22,"LTFRB_3690","00:41:19","00:41:19",,0,0,
724971,23,"LTFRB_3689","00:42:47","00:42:47",,0,0,
724971,24,"LTFRB_3688","00:44:18","00:44:18",,0,0,
724971,25,"LTFRB_3687","00:46:00","00:46:00",,0,0,
724971,26,"LTFRB_3686","00:47:56","00:47:56",,0,0,
724971,27,"LTFRB_3685","00:49:38","00:49:38",,0,0,
724971,28,"LTFRB_3684","00:51:26","00:51:26",,0,0,
724971,29,"LTFRB_3683","00:53:24","00:53:24",,0,0,
724971,30,"LTFRB_3682","00:55:05","00:55:05",,0,0,
724971,31,"LTFRB_3681","00:56:18","00:56:18",,0,0,
724971,32,"LTFRB_3680","00:57:37","00:57:37",,0,0,
724971,33,"LTFRB_3679","00:58:55","00:58:55",,0,0,
724971,34,"LTFRB_3678","01:00:07","01:00:07",,0,0,
724971,35,"LTFRB_3664","01:01:09","01:01:09",,0,0,
724971,36,"LTFRB_3663","01:02:15","01:02:15",,0,0,
724971,37,"LTFRB_3662","01:03:25","01:03:25",,0,0,
724971,38,"LTFRB_3661","01:04:27","01:04:27",,0,0,
724971,39,"LTFRB_3660","01:05:31","01:05:31",,0,0,
724971,40,"LTFRB_3659","01:06:35","01:06:35",,0,0,
724971,41,"LTFRB_3658","01:07:30","01:07:30",,0,0,
724971,42,"LTFRB_3657","01:08:26","01:08:26",,0,0,
724971,43,"LTFRB_3656","01:09:36","01:09:36",,0,0,
724971,44,"LTFRB_3655","01:10:30","01:10:30",,0,0,
724971,45,"LTFRB_3654","01:11:36","01:11:36",,0,0,
724971,46,"LTFRB_3653","01:12:47","01:12:47",,0,0,
724971,47,"LTFRB_3652","01:14:00","01:14:00",,0,0,
724971,48,"LTFRB_3651","01:14:49","01:14:49",,0,0,
724971,49,"LTFRB_3650","01:15:50","01:15:50",,0,0,
724971,50,"LTFRB_3649","01:16:46","01:16:46",,0,0,
724971,51,"LTFRB_3648","01:17:37","01:17:37",,0,0,
724971,52,"LTFRB_3647","01:18:40","01:18:40",,0,0,
724971,53,"LTFRB_3646","01:19:35","01:19:35",,0,0,
724971,54,"LTFRB_3645","01:20:48","01:20:48",,0,0,
724971,55,"LTFRB_3644","01:21:41","01:21:41",,0,0,
724971,56,"LTFRB_3643","01:22:32","01:22:32",,0,0,
724971,57,"LTFRB_3642","01:23:33","01:23:33",,0,0,
724971,58,"LTFRB_3641","01:24:41","01:24:41",,0,0,
724971,59,"LTFRB_3640","01:25:39","01:25:39",,0,0,
724971,60,"LTFRB_3639","01:26:33","01:26:33",,0,0,
724971,61,"LTFRB_3638","01:27:34","01:27:34",,0,0,
724971,62,"LTFRB_3637","01:28:33","01:28:33",,0,0,
724971,63,"LTFRB_3636","01:29:36","01:29:36",,0,0,
724971,64,"LTFRB_3665","01:30:34","01:30:34",,0,0,
724971,65,"LTFRB_3666","01:31:36","01:31:36",,0,0,
724971,66,"LTFRB_3667","01:32:31","01:32:31",,0,0,
724972,1,"LTFRB_2646","00:00:00","00:00:00",,0,0,
724972,2,"LTFRB_2645","00:01:39","00:01:39",,0,0,
724972,3,"LTFRB_2644","00:03:12","00:03:12",,0,0,
724972,4,"LTFRB_2643","00:04:49","00:04:49",,0,0,
724972,5,"LTFRB_2642","00:06:45","00:06:45",,0,0,
724972,6,"LTFRB_4593","00:08:14","00:08:14",,0,0,
724972,7,"LTFRB_4594","00:08:50","00:08:50",,0,0,
724972,8,"LTFRB_4595","00:09:24","00:09:24",,0,0,
724972,9,"LTFRB_4596","00:09:59","00:09:59",,0,0,
724972,10,"LTFRB_2640","00:11:01","00:11:01",,0,0,
724972,11,"LTFRB_4603","00:12:00","00:12:00",,0,0,
724973,1,"LTFRB_1418","00:00:00","00:00:00",,0,0,
724973,2,"LTFRB_1414","00:01:13","00:01:13",,0,0,
724973,3,"LTFRB_1413","00:02:13","00:02:13",,0,0,
724973,4,"LTFRB_1412","00:03:22","00:03:22",,0,0,
724973,5,"LTFRB_1411","00:04:40","00:04:40",,0,0,
724973,6,"LTFRB_1410","00:05:57","00:05:57",,0,0,
724973,7,"LTFRB_1409","00:06:45","00:06:45",,0,0,
724973,8,"LTFRB_1301","00:07:51","00:07:51",,0,0,
724973,9,"LTFRB_1309","00:09:34","00:09:34",,0,0,
724973,10,"LTFRB_1311","00:11:52","00:11:52",,0,0,
724973,11,"LTFRB_1313","00:14:21","00:14:21",,0,0,
724973,12,"LTFRB_1314","00:15:48","00:15:48",,0,0,
724973,13,"LTFRB_1315","00:17:15","00:17:15",,0,0,
724973,14,"LTFRB_1316","00:18:13","00:18:13",,0,0,
724973,15,"LTFRB_1317","00:19:08","00:19:08",,0,0,
724973,16,"LTFRB_1318","00:19:47","00:19:47",,0,0,
724973,17,"LTFRB_1140","00:20:12","00:20:12",,0,0,
724973,18,"LTFRB_1139","00:21:11","00:21:11",,0,0,
724973,19,"LTFRB_1169","00:23:09","00:23:09",,0,0,
724973,20,"LTFRB_1170","00:24:18","00:24:18",,0,0,
724973,21,"LTFRB_1171","00:25:03","00:25:03",,0,0,
724973,22,"LTFRB_1172","00:25:58","00:25:58",,0,0,
724973,23,"LTFRB_1173","00:27:06","00:27:06",,0,0,
724973,24,"LTFRB_1174","00:28:18","00:28:18",,0,0,
724973,25,"LTFRB_1175","00:29:20","00:29:20",,0,0,
724973,26,"LTFRB_1192","00:30:29","00:30:29",,0,0,
724973,27,"LTFRB_1193","00:31:47","00:31:47",,0,0,
724973,28,"LTFRB_1194","00:32:39","00:32:39",,0,0,
724973,29,"LTFRB_1195","00:33:35","00:33:35",,0,0,
724973,30,"LTFRB_1196","00:34:39","00:34:39",,0,0,
724973,31,"LTFRB_1197","00:36:05","00:36:05",,0,0,
724973,32,"LTFRB_1198","00:37:10","00:37:10",,0,0,
724973,33,"LTFRB_1199","00:38:25","00:38:25",,0,0,
724973,34,"LTFRB_1200","00:39:26","00:39:26",,0,0,
724973,35,"LTFRB_1201","00:40:33","00:40:33",,0,0,
724973,36,"LTFRB_1202","00:41:28","00:41:28",,0,0,
724973,37,"LTFRB_1203","00:42:34","00:42:34",,0,0,
724973,38,"LTFRB_1204","00:43:21","00:43:21",,0,0,
724973,39,"LTFRB_1057","00:44:14","00:44:14",,0,0,
724973,40,"LTFRB_1058","00:45:46","00:45:46",,0,0,
724973,41,"LTFRB_1059","00:47:15","00:47:15",,0,0,
724973,42,"LTFRB_1056","00:50:27","00:50:27",,0,0,
724973,43,"LTFRB_1055","00:51:30","00:51:30",,0,0,
724973,44,"LTFRB_1054","00:52:41","00:52:41",,0,0,
724973,45,"LTFRB_1053","00:53:46","00:53:46",,0,0,
724973,46,"LTFRB_1052","00:55:16","00:55:16",,0,0,
724973,47,"LTFRB_1050","00:56:45","00:56:45",,0,0,
724973,48,"LTFRB_1051","00:58:22","00:58:22",,0,0,
724973,49,"LTFRB_1049","00:59:47","00:59:47",,0,0,
724973,50,"LTFRB_1048","01:01:11","01:01:11",,0,0,
724973,51,"LTFRB_1047","01:02:13","01:02:13",,0,0,
724973,52,"LTFRB_1046","01:03:16","01:03:16",,0,0,
724973,53,"LTFRB_1045","01:04:08","01:04:08",,0,0,
724973,54,"LTFRB_1044","01:05:05","01:05:05",,0,0,
724973,55,"LTFRB_1043","01:06:01","01:06:01",,0,0,
724973,56,"LTFRB_1042","01:06:58","01:06:58",,0,0,
724973,57,"LTFRB_731","01:08:08","01:08:08",,0,0,
724973,58,"LTFRB_617","01:08:50","01:08:50",,0,0,
724974,1,"LTFRB_3216","00:00:00","00:00:00",,0,0,
724974,2,"LTFRB_3217","00:00:55","00:00:55",,0,0,
724974,3,"LTFRB_3218","00:01:42","00:01:42",,0,0,
724974,4,"LTFRB_3219","00:02:29","00:02:29",,0,0,
724974,5,"LTFRB_3220","00:03:19","00:03:19",,0,0,
